"MIKEsiteID","year.index","mean","sd","X2.5.","X97.5.","Rhat","n.eff","year","Source"
"SAL",5,0.445034730485074,0.0385823531228773,0.368977763131528,0.519703932932525,1.00321240466885,790,2007,"Drop"
"SAL",6,0.547184029927075,0.0324932059151932,0.483668219678805,0.612075649632629,1.00475671942644,490,2008,"Drop"
"SAL",7,0.531363421167412,0.0310786956039838,0.471166107670723,0.592481290193759,1.00189104472604,1600,2009,"Drop"
"SAL",8,0.520455905211396,0.0297312902124985,0.462937354851358,0.578070917210319,1.00408793821789,590,2010,"Drop"
"SAL",9,0.688214556361018,0.0243849603718416,0.638189046519445,0.733450382920144,1.00404243925956,590,2011,"Drop"
"SAL",10,0.656224652236684,0.0241817760945089,0.60710026229714,0.701674707490574,1.00243404371852,1100,2012,"Drop"
"SAL",11,0.608631557663088,0.0253297912498226,0.559226035829376,0.656367949474972,1.00173630494171,1900,2013,"Drop"
"SAL",12,0.648909768392942,0.0260854729417113,0.598052787656272,0.69855209338627,1.00169679531992,1900,2014,"Drop"
"SAL",13,0.624940130787802,0.02694963980971,0.570755167763807,0.676213327111968,1.00149933104757,2400,2015,"Drop"
"SAL",14,0.61608220532851,0.0268708125655528,0.562907097015243,0.667230598507439,1.00170644914828,1900,2016,"Drop"
"SAL",15,0.569633737275244,0.027959489409521,0.513900245547761,0.624537140922102,1.00093696493658,4500,2017,"Drop"
"SAL",16,0.536776661702946,0.0237654897343807,0.48856992762248,0.583299728014198,1.00111785577815,4400,2018,"Drop"
"SAL",17,0.409274282182547,0.0270759841413518,0.358107928433519,0.464166955840391,1.00177342865968,1800,2019,"Drop"
"SAP",1,0.43205837384344,0.0357437369309201,0.362910395471863,0.503145614690222,1.00121266545347,3700,2003,"Drop"
"SAP",2,0.454191360466065,0.0313413149610004,0.392673265133047,0.516140306357447,1.00200034796567,1500,2004,"Drop"
"SAP",3,0.415372097600405,0.0348444382833787,0.348060846889804,0.485613284158112,1.00075033614405,4500,2005,"Drop"
"SAP",4,0.445449471218905,0.0392245386699229,0.370279990644689,0.521329772254301,1.00131395122237,3100,2006,"Drop"
"SAP",5,0.448603745400021,0.0378907699391973,0.376900253566487,0.522512243435063,1.00245946125835,1100,2007,"Drop"
"SAP",6,0.548700495947948,0.0330939332784546,0.483378820071823,0.611579860693115,1.00270029144305,990,2008,"Drop"
"SAP",7,0.532352875882315,0.0306820185496807,0.470823489391121,0.591263242284649,1.00145007103711,2600,2009,"Drop"
"SAP",8,0.524056472992066,0.029822299800684,0.466026987354814,0.581581337806395,1.00136171651388,2900,2010,"Drop"
"SAP",9,0.691886776810376,0.0238001716284824,0.6433633001022,0.736380651477549,1.00171227938499,1900,2011,"Drop"
"SAP",10,0.657636429027098,0.0237933116950476,0.609670256006979,0.702978391109413,1.00132857499389,3000,2012,"Drop"
"SAP",11,0.610303814838006,0.0254415305303947,0.559838834549811,0.659721702080377,1.00074834214738,4500,2013,"Drop"
"SAP",12,0.650692330701276,0.0255644543667486,0.598276593882735,0.699049989539324,1.00217908598273,1300,2014,"Drop"
"SAP",13,0.627508288193411,0.0263033573207294,0.573218565821937,0.677562735320052,1.00152054542911,2300,2015,"Drop"
"SAP",14,0.615672548090863,0.0270296627722927,0.562277359956949,0.667668060668048,1.00261340868297,1000,2016,"Drop"
"SAP",15,0.569213879894462,0.028008694899024,0.51389974573111,0.623850529689969,1.00102508735947,4500,2017,"Drop"
"SAP",16,0.537203235499865,0.0236107126878439,0.489736336827808,0.583014425130637,1.00107969483581,4500,2018,"Drop"
